    A       B       C     b_limite       Volumen           Area Superficial
   4.200   0.600  -3.900    5.7300               NaN      4.835641E+01
   4.200   0.600  -3.800    5.6620               NaN      4.293055E+01
   4.200   0.600  -3.700    5.5960               NaN      3.811010E+01
   4.200   0.600  -3.600    5.5300               NaN      3.379358E+01
   4.200   0.600  -3.500    5.4660               NaN      2.992669E+01
   4.200   0.600  -3.400    5.4020               NaN      2.644117E+01
   4.200   0.600  -3.300    5.3400               NaN      2.330647E+01
   4.200   0.600  -3.200    5.2800               NaN      2.049276E+01
   4.200   0.600  -3.100    5.2200               NaN      1.795574E+01
   4.200   0.600  -3.000    5.1600               NaN      1.566946E+01
   4.200   0.600  -2.900    5.1020               NaN      1.362484E+01
   4.200   0.600  -2.800    5.0460               NaN      1.180037E+01
   4.200   0.600  -2.700    4.9920               NaN      1.017108E+01
   4.200   0.600  -2.600    4.9380               NaN      8.721726E+00
   4.200   0.600  -2.500    4.8860               NaN      7.438198E+00
   4.200   0.600  -2.400    4.8360               NaN      6.304773E+00
   4.200   0.600  -2.300    4.7880               NaN      5.308918E+00
   4.200   0.600  -2.200    4.7400               NaN      4.435215E+00
   4.200   0.600  -2.100    4.6940               NaN      3.674854E+00
   4.200   0.600  -2.000    4.6500               NaN      3.018870E+00
   4.200   0.600  -1.900    4.6080               NaN      2.457002E+00
   4.200   0.600  -1.800    4.5680               NaN      1.978384E+00
   4.200   0.600  -1.700    4.5300               NaN      1.573195E+00
   4.200   0.600  -1.600    4.4940               NaN      1.233509E+00
   4.200   0.600  -1.500    4.4580               NaN      9.502319E-01
   4.200   0.600  -1.400    4.4260               NaN      7.219410E-01
   4.200   0.600  -1.300    4.3960               NaN      5.369329E-01
   4.200   0.600  -1.200    4.3680               NaN      3.894375E-01
   4.200   0.600  -1.100    4.3400               NaN      2.740878E-01
   4.200   0.600  -1.000    4.3160               NaN      1.870363E-01
   4.200   0.600  -0.900    4.2940               NaN      1.228169E-01
   4.200   0.600  -0.800    4.2740               NaN      7.628782E-02
   4.200   0.600  -0.700    4.2560               NaN      4.450812E-02
   4.200   0.600  -0.600    4.2420               NaN      2.409805E-02
   4.200   0.600  -0.500    4.2280               NaN      1.149250E-02
   4.200   0.600  -0.400    4.2180               NaN      4.661492E-03
   4.200   0.600  -0.300    4.2100               NaN      1.471988E-03
   4.200   0.600  -0.200    4.2040               NaN      2.731239E-04
   4.200   0.600  -0.100    4.2000               NaN      2.137787E-05
   4.200   0.600   0.000    4.2000               NaN      3.181226E-06
   4.200   0.600   0.100    4.2000               NaN      2.137787E-05
   4.200   0.600   0.200    4.2040               NaN      2.731239E-04
   4.200   0.600   0.300    4.2100               NaN      1.471988E-03
   4.200   0.600   0.400    4.2180               NaN      4.661492E-03
   4.200   0.600   0.500    4.2280               NaN      1.149250E-02
   4.200   0.600   0.600    4.2420               NaN      2.409805E-02
   4.200   0.600   0.700    4.2560               NaN      4.450812E-02
   4.200   0.600   0.800    4.2740               NaN      7.628782E-02
   4.200   0.600   0.900    4.2940               NaN      1.228169E-01
   4.200   0.600   1.000    4.3160               NaN      1.870365E-01
   4.200   0.600   1.100    4.3400               NaN      2.740878E-01
   4.200   0.600   1.200    4.3680               NaN      3.894375E-01
   4.200   0.600   1.300    4.3960               NaN      5.369329E-01
   4.200   0.600   1.400    4.4260               NaN      7.219414E-01
   4.200   0.600   1.500    4.4580               NaN      9.502319E-01
   4.200   0.600   1.600    4.4940               NaN      1.233510E+00
   4.200   0.600   1.700    4.5300               NaN      1.573195E+00
   4.200   0.600   1.800    4.5680               NaN      1.978385E+00
   4.200   0.600   1.900    4.6080               NaN      2.457003E+00
   4.200   0.600   2.000    4.6500               NaN      3.018870E+00
   4.200   0.600   2.100    4.6940               NaN      3.674855E+00
   4.200   0.600   2.200    4.7400               NaN      4.435215E+00
   4.200   0.600   2.300    4.7880               NaN      5.308919E+00
   4.200   0.600   2.400    4.8360               NaN      6.304773E+00
   4.200   0.600   2.500    4.8860               NaN      7.438198E+00
   4.200   0.600   2.600    4.9380               NaN      8.721728E+00
   4.200   0.600   2.700    4.9920               NaN      1.017108E+01
   4.200   0.600   2.800    5.0460               NaN      1.180037E+01
   4.200   0.600   2.900    5.1020               NaN      1.362484E+01
   4.200   0.600   3.000    5.1600               NaN      1.566946E+01
   4.200   0.600   3.100    5.2200               NaN      1.795575E+01
   4.200   0.600   3.200    5.2800               NaN      2.049276E+01
   4.200   0.600   3.300    5.3400               NaN      2.330648E+01
   4.200   0.600   3.400    5.4020               NaN      2.644117E+01
   4.200   0.600   3.500    5.4660               NaN      2.992669E+01
   4.200   0.600   3.600    5.5300               NaN      3.379359E+01
   4.200   0.600   3.700    5.5960               NaN      3.811010E+01
   4.200   0.600   3.800    5.6620               NaN      4.293055E+01
   4.200   0.600   3.900    5.7300               NaN      4.835641E+01
   4.200   0.600   4.000    5.7980               NaN      5.452385E+01
   4.200   0.700  -4.000    5.7980               NaN      6.517565E+01
   4.200   0.700  -3.900    5.7300               NaN      5.785992E+01
   4.200   0.700  -3.800    5.6620               NaN      5.140631E+01
   4.200   0.700  -3.700    5.5960               NaN      4.566246E+01
   4.200   0.700  -3.600    5.5300               NaN      4.051115E+01
   4.200   0.700  -3.500    5.4660               NaN      3.589238E+01
   4.200   0.700  -3.400    5.4020               NaN      3.172384E+01
   4.200   0.700  -3.300    5.3400               NaN      2.797216E+01
   4.200   0.700  -3.200    5.2800               NaN      2.460348E+01
   4.200   0.700  -3.100    5.2200               NaN      2.156317E+01
   4.200   0.700  -3.000    5.1600               NaN      1.882062E+01
   4.200   0.700  -2.900    5.1020               NaN      1.636763E+01
   4.200   0.700  -2.800    5.0460               NaN      1.417861E+01
   4.200   0.700  -2.700    4.9920               NaN      1.222281E+01
   4.200   0.700  -2.600    4.9380               NaN      1.048246E+01
   4.200   0.700  -2.500    4.8860               NaN      8.940964E+00
   4.200   0.700  -2.400    4.8360               NaN      7.579395E+00
   4.200   0.700  -2.300    4.7880               NaN      6.382902E+00
   4.200   0.700  -2.200    4.7400               NaN      5.332579E+00
   4.200   0.700  -2.100    4.6940               NaN      4.418317E+00
   4.200   0.700  -2.000    4.6500               NaN      3.629697E+00
   4.200   0.700  -1.900    4.6080               NaN      2.954384E+00
   4.200   0.700  -1.800    4.5680               NaN      2.379122E+00
   4.200   0.700  -1.700    4.5300               NaN      1.891969E+00
   4.200   0.700  -1.600    4.4940               NaN      1.483468E+00
   4.200   0.700  -1.500    4.4580               NaN      1.142482E+00
   4.200   0.700  -1.400    4.4260               NaN      8.682030E-01
   4.200   0.700  -1.300    4.3960               NaN      6.457792E-01
   4.200   0.700  -1.200    4.3680               NaN      4.683438E-01
   4.200   0.700  -1.100    4.3400               NaN      3.295010E-01
   4.200   0.700  -1.000    4.3160               NaN      2.248297E-01
   4.200   0.700  -0.900    4.2940               NaN      1.476535E-01
   4.200   0.700  -0.800    4.2740               NaN      9.165780E-02
   4.200   0.700  -0.700    4.2560               NaN      5.344744E-02
   4.200   0.700  -0.600    4.2420               NaN      2.894612E-02
   4.200   0.700  -0.500    4.2280               NaN      1.378913E-02
   4.200   0.700  -0.400    4.2180               NaN      5.585297E-03
   4.200   0.700  -0.300    4.2100               NaN      1.762964E-03
   4.200   0.700  -0.200    4.2040               NaN      3.257244E-04
   4.200   0.700  -0.100    4.2000               NaN      2.546415E-05
   4.200   0.700   0.000    4.2000               NaN      3.711431E-06
   4.200   0.700   0.100    4.2000               NaN      2.546415E-05
   4.200   0.700   0.200    4.2040               NaN      3.257244E-04
   4.200   0.700   0.300    4.2100               NaN      1.762964E-03
   4.200   0.700   0.400    4.2180               NaN      5.585297E-03
   4.200   0.700   0.500    4.2280               NaN      1.378913E-02
   4.200   0.700   0.600    4.2420               NaN      2.894612E-02
   4.200   0.700   0.700    4.2560               NaN      5.344744E-02
   4.200   0.700   0.800    4.2740               NaN      9.165780E-02
   4.200   0.700   0.900    4.2940               NaN      1.476535E-01
   4.200   0.700   1.000    4.3160               NaN      2.248299E-01
   4.200   0.700   1.100    4.3400               NaN      3.295010E-01
   4.200   0.700   1.200    4.3680               NaN      4.683438E-01
   4.200   0.700   1.300    4.3960               NaN      6.457792E-01
   4.200   0.700   1.400    4.4260               NaN      8.682033E-01
   4.200   0.700   1.500    4.4580               NaN      1.142482E+00
   4.200   0.700   1.600    4.4940               NaN      1.483468E+00
   4.200   0.700   1.700    4.5300               NaN      1.891970E+00
   4.200   0.700   1.800    4.5680               NaN      2.379122E+00
   4.200   0.700   1.900    4.6080               NaN      2.954384E+00
   4.200   0.700   2.000    4.6500               NaN      3.629697E+00
   4.200   0.700   2.100    4.6940               NaN      4.418319E+00
   4.200   0.700   2.200    4.7400               NaN      5.332579E+00
   4.200   0.700   2.300    4.7880               NaN      6.382903E+00
   4.200   0.700   2.400    4.8360               NaN      7.579395E+00
   4.200   0.700   2.500    4.8860               NaN      8.940964E+00
   4.200   0.700   2.600    4.9380               NaN      1.048246E+01
   4.200   0.700   2.700    4.9920               NaN      1.222281E+01
   4.200   0.700   2.800    5.0460               NaN      1.417861E+01
   4.200   0.700   2.900    5.1020               NaN      1.636763E+01
   4.200   0.700   3.000    5.1600               NaN      1.882062E+01
   4.200   0.700   3.100    5.2200               NaN      2.156318E+01
   4.200   0.700   3.200    5.2800               NaN      2.460348E+01
   4.200   0.700   3.300    5.3400               NaN      2.797216E+01
   4.200   0.700   3.400    5.4020               NaN      3.172384E+01
   4.200   0.700   3.500    5.4660               NaN      3.589238E+01
   4.200   0.700   3.600    5.5300               NaN      4.051115E+01
   4.200   0.700   3.700    5.5960               NaN      4.566246E+01
   4.200   0.700   3.800    5.6620               NaN      5.140633E+01
   4.200   0.700   3.900    5.7300               NaN      5.785992E+01
   4.200   0.700   4.000    5.7980               NaN      6.517565E+01
   4.200   0.800  -4.000    5.7980               NaN      7.642574E+01
   4.200   0.800  -3.900    5.7300               NaN      6.791205E+01
   4.200   0.800  -3.800    5.6620               NaN      6.038151E+01
   4.200   0.800  -3.700    5.5960               NaN      5.366759E+01
   4.200   0.800  -3.600    5.5300               NaN      4.763689E+01
   4.200   0.800  -3.500    5.4660               NaN      4.222489E+01
   4.200   0.800  -3.400    5.4020               NaN      3.733448E+01
   4.200   0.800  -3.300    5.3400               NaN      3.293002E+01
   4.200   0.800  -3.200    5.2800               NaN      2.897377E+01
   4.200   0.800  -3.100    5.2200               NaN      2.539982E+01
   4.200   0.800  -3.000    5.1600               NaN      2.217289E+01
   4.200   0.800  -2.900    5.1020               NaN      1.928626E+01
   4.200   0.800  -2.800    5.0460               NaN      1.671003E+01
   4.200   0.800  -2.700    4.9920               NaN      1.440719E+01
   4.200   0.800  -2.600    4.9380               NaN      1.235738E+01
   4.200   0.800  -2.500    4.8860               NaN      1.054151E+01
   4.200   0.800  -2.400    4.8360               NaN      8.937165E+00
   4.200   0.800  -2.300    4.7880               NaN      7.527125E+00
   4.200   0.800  -2.200    4.7400               NaN      6.288681E+00
   4.200   0.800  -2.100    4.6940               NaN      5.210460E+00
   4.200   0.800  -2.000    4.6500               NaN      4.280544E+00
   4.200   0.800  -1.900    4.6080               NaN      3.484411E+00
   4.200   0.800  -1.800    4.5680               NaN      2.806219E+00
   4.200   0.800  -1.700    4.5300               NaN      2.231739E+00
   4.200   0.800  -1.600    4.4940               NaN      1.749894E+00
   4.200   0.800  -1.500    4.4580               NaN      1.347338E+00
   4.200   0.800  -1.400    4.4260               NaN      1.024096E+00
   4.200   0.800  -1.300    4.3960               NaN      7.618082E-01
   4.200   0.800  -1.200    4.3680               NaN      5.524492E-01
   4.200   0.800  -1.100    4.3400               NaN      3.885405E-01
   4.200   0.800  -1.000    4.3160               NaN      2.650924E-01
   4.200   0.800  -0.900    4.2940               NaN      1.741166E-01
   4.200   0.800  -0.800    4.2740               NaN      1.080225E-01
   4.200   0.800  -0.700    4.2560               NaN      6.295913E-02
   4.200   0.800  -0.600    4.2420               NaN      3.410654E-02
   4.200   0.800  -0.500    4.2280               NaN      1.623011E-02
   4.200   0.800  -0.400    4.2180               NaN      6.565476E-03
   4.200   0.800  -0.300    4.2100               NaN      2.071512E-03
   4.200   0.800  -0.200    4.2040               NaN      3.811182E-04
   4.200   0.800  -0.100    4.2000               NaN      2.977456E-05
   4.200   0.800   0.000    4.2000               NaN      4.241635E-06
   4.200   0.800   0.100    4.2000               NaN      2.977456E-05
   4.200   0.800   0.200    4.2040               NaN      3.811182E-04
   4.200   0.800   0.300    4.2100               NaN      2.071512E-03
   4.200   0.800   0.400    4.2180               NaN      6.565476E-03
   4.200   0.800   0.500    4.2280               NaN      1.623011E-02
   4.200   0.800   0.600    4.2420               NaN      3.410654E-02
   4.200   0.800   0.700    4.2560               NaN      6.295913E-02
   4.200   0.800   0.800    4.2740               NaN      1.080225E-01
   4.200   0.800   0.900    4.2940               NaN      1.741166E-01
   4.200   0.800   1.000    4.3160               NaN      2.650926E-01
   4.200   0.800   1.100    4.3400               NaN      3.885405E-01
   4.200   0.800   1.200    4.3680               NaN      5.524492E-01
   4.200   0.800   1.300    4.3960               NaN      7.618082E-01
   4.200   0.800   1.400    4.4260               NaN      1.024097E+00
   4.200   0.800   1.500    4.4580               NaN      1.347338E+00
   4.200   0.800   1.600    4.4940               NaN      1.749895E+00
   4.200   0.800   1.700    4.5300               NaN      2.231740E+00
   4.200   0.800   1.800    4.5680               NaN      2.806219E+00
   4.200   0.800   1.900    4.6080               NaN      3.484411E+00
   4.200   0.800   2.000    4.6500               NaN      4.280544E+00
   4.200   0.800   2.100    4.6940               NaN      5.210462E+00
   4.200   0.800   2.200    4.7400               NaN      6.288681E+00
   4.200   0.800   2.300    4.7880               NaN      7.527127E+00
   4.200   0.800   2.400    4.8360               NaN      8.937165E+00
   4.200   0.800   2.500    4.8860               NaN      1.054151E+01
   4.200   0.800   2.600    4.9380               NaN      1.235739E+01
   4.200   0.800   2.700    4.9920               NaN      1.440719E+01
   4.200   0.800   2.800    5.0460               NaN      1.671003E+01
   4.200   0.800   2.900    5.1020               NaN      1.928626E+01
   4.200   0.800   3.000    5.1600               NaN      2.217289E+01
   4.200   0.800   3.100    5.2200               NaN      2.539983E+01
   4.200   0.800   3.200    5.2800               NaN      2.897377E+01
   4.200   0.800   3.300    5.3400               NaN      3.293002E+01
   4.200   0.800   3.400    5.4020               NaN      3.733448E+01
   4.200   0.800   3.500    5.4660               NaN      4.222489E+01
   4.200   0.800   3.600    5.5300               NaN      4.763690E+01
   4.200   0.800   3.700    5.5960               NaN      5.366759E+01
   4.200   0.800   3.800    5.6620               NaN      6.038151E+01
   4.200   0.800   3.900    5.7300               NaN      6.791205E+01
   4.200   0.800   4.000    5.7980               NaN      7.642574E+01
   4.200   0.900  -4.000    5.7980               NaN      8.831009E+01
   4.200   0.900  -3.900    5.7300               NaN      7.854482E+01
   4.200   0.900  -3.800    5.6620               NaN      6.988469E+01
   4.200   0.900  -3.700    5.5960               NaN      6.215060E+01
   4.200   0.900  -3.600    5.5300               NaN      5.519308E+01
   4.200   0.900  -3.500    5.4660               NaN      4.894419E+01
   4.200   0.900  -3.400    5.4020               NaN      4.329075E+01
   4.200   0.900  -3.300    5.3400               NaN      3.819555E+01
   4.200   0.900  -3.200    5.2800               NaN      3.361728E+01
   4.200   0.900  -3.100    5.2200               NaN      2.947779E+01
   4.200   0.900  -3.000    5.1600               NaN      2.573685E+01
   4.200   0.900  -2.900    5.1020               NaN      2.238992E+01
   4.200   0.900  -2.800    5.0460               NaN      1.940258E+01
   4.200   0.900  -2.700    4.9920               NaN      1.673110E+01
   4.200   0.900  -2.600    4.9380               NaN      1.435242E+01
   4.200   0.900  -2.500    4.8860               NaN      1.224486E+01
   4.200   0.900  -2.400    4.8360               NaN      1.038236E+01
   4.200   0.900  -2.300    4.7880               NaN      8.745184E+00
   4.200   0.900  -2.200    4.7400               NaN      7.306537E+00
   4.200   0.900  -2.100    4.6940               NaN      6.053774E+00
   4.200   0.900  -2.000    4.6500               NaN      4.973466E+00
   4.200   0.900  -1.900    4.6080               NaN      4.048758E+00
   4.200   0.900  -1.800    4.5680               NaN      3.261020E+00
   4.200   0.900  -1.700    4.5300               NaN      2.593573E+00
   4.200   0.900  -1.600    4.4940               NaN      2.033629E+00
   4.200   0.900  -1.500    4.4580               NaN      1.565449E+00
   4.200   0.900  -1.400    4.4260               NaN      1.190115E+00
   4.200   0.900  -1.300    4.3960               NaN      8.853852E-01
   4.200   0.900  -1.200    4.3680               NaN      6.420190E-01
   4.200   0.900  -1.100    4.3400               NaN      4.513941E-01
   4.200   0.900  -1.000    4.3160               NaN      3.079524E-01
   4.200   0.900  -0.900    4.2940               NaN      2.022903E-01
   4.200   0.900  -0.800    4.2740               NaN      1.254345E-01
   4.200   0.900  -0.700    4.2560               NaN      7.307394E-02
   4.200   0.900  -0.600    4.2420               NaN      3.959592E-02
   4.200   0.900  -0.500    4.2280               NaN      1.882340E-02
   4.200   0.900  -0.400    4.2180               NaN      7.605298E-03
   4.200   0.900  -0.300    4.2100               NaN      2.398665E-03
   4.200   0.900  -0.200    4.2040               NaN      4.394913E-04
   4.200   0.900  -0.100    4.2000               NaN      3.433063E-05
   4.200   0.900   0.000    4.2000               NaN      4.771840E-06
   4.200   0.900   0.100    4.2000               NaN      3.433063E-05
   4.200   0.900   0.200    4.2040               NaN      4.394913E-04
   4.200   0.900   0.300    4.2100               NaN      2.398665E-03
   4.200   0.900   0.400    4.2180               NaN      7.605298E-03
   4.200   0.900   0.500    4.2280               NaN      1.882340E-02
   4.200   0.900   0.600    4.2420               NaN      3.959592E-02
   4.200   0.900   0.700    4.2560               NaN      7.307394E-02
   4.200   0.900   0.800    4.2740               NaN      1.254345E-01
   4.200   0.900   0.900    4.2940               NaN      2.022903E-01
   4.200   0.900   1.000    4.3160               NaN      3.079526E-01
   4.200   0.900   1.100    4.3400               NaN      4.513941E-01
   4.200   0.900   1.200    4.3680               NaN      6.420190E-01
   4.200   0.900   1.300    4.3960               NaN      8.853852E-01
   4.200   0.900   1.400    4.4260               NaN      1.190115E+00
   4.200   0.900   1.500    4.4580               NaN      1.565449E+00
   4.200   0.900   1.600    4.4940               NaN      2.033630E+00
   4.200   0.900   1.700    4.5300               NaN      2.593573E+00
   4.200   0.900   1.800    4.5680               NaN      3.261020E+00
   4.200   0.900   1.900    4.6080               NaN      4.048759E+00
   4.200   0.900   2.000    4.6500               NaN      4.973466E+00
   4.200   0.900   2.100    4.6940               NaN      6.053775E+00
   4.200   0.900   2.200    4.7400               NaN      7.306537E+00
   4.200   0.900   2.300    4.7880               NaN      8.745186E+00
   4.200   0.900   2.400    4.8360               NaN      1.038236E+01
   4.200   0.900   2.500    4.8860               NaN      1.224486E+01
   4.200   0.900   2.600    4.9380               NaN      1.435242E+01
   4.200   0.900   2.700    4.9920               NaN      1.673110E+01
   4.200   0.900   2.800    5.0460               NaN      1.940259E+01
   4.200   0.900   2.900    5.1020               NaN      2.238992E+01
   4.200   0.900   3.000    5.1600               NaN      2.573685E+01
   4.200   0.900   3.100    5.2200               NaN      2.947780E+01
   4.200   0.900   3.200    5.2800               NaN      3.361728E+01
   4.200   0.900   3.300    5.3400               NaN      3.819555E+01
   4.200   0.900   3.400    5.4020               NaN      4.329075E+01
   4.200   0.900   3.500    5.4660               NaN      4.894419E+01
   4.200   0.900   3.600    5.5300               NaN      5.519310E+01
   4.200   0.900   3.700    5.5960               NaN      6.215060E+01
   4.200   0.900   3.800    5.6620               NaN      6.988470E+01
   4.200   0.900   3.900    5.7300               NaN      7.854482E+01
   4.200   0.900   4.000    5.7980               NaN      8.831009E+01
   4.200   1.000  -4.000    5.7980               NaN      1.008591E+02
   4.200   1.000  -3.900    5.7300               NaN      8.978513E+01
   4.200   1.000  -3.800    5.6620               NaN      7.993971E+01
   4.200   1.000  -3.700    5.5960               NaN      7.113274E+01
   4.200   1.000  -3.600    5.5300               NaN      6.319869E+01
   4.200   1.000  -3.500    5.4660               NaN      5.606688E+01
   4.200   1.000  -3.400    5.4020               NaN      4.960733E+01
   4.200   1.000  -3.300    5.3400               NaN      4.378188E+01
   4.200   1.000  -3.200    5.2800               NaN      3.854554E+01
   4.200   1.000  -3.100    5.2200               NaN      3.380709E+01
   4.200   1.000  -3.000    5.1600               NaN      2.952124E+01
   4.200   1.000  -2.900    5.1020               NaN      2.568625E+01
   4.200   1.000  -2.800    5.0460               NaN      2.226291E+01
   4.200   1.000  -2.700    4.9920               NaN      1.920022E+01
   4.200   1.000  -2.600    4.9380               NaN      1.647244E+01
   4.200   1.000  -2.500    4.8860               NaN      1.405521E+01
   4.200   1.000  -2.400    4.8360               NaN      1.191853E+01
   4.200   1.000  -2.300    4.7880               NaN      1.004008E+01
   4.200   1.000  -2.200    4.7400               NaN      8.388648E+00
   4.200   1.000  -2.100    4.6940               NaN      6.950338E+00
   4.200   1.000  -2.000    4.6500               NaN      5.710166E+00
   4.200   1.000  -1.900    4.6080               NaN      4.648807E+00
   4.200   1.000  -1.800    4.5680               NaN      3.744642E+00
   4.200   1.000  -1.700    4.5300               NaN      2.978361E+00
   4.200   1.000  -1.600    4.4940               NaN      2.335367E+00
   4.200   1.000  -1.500    4.4580               NaN      1.797353E+00
   4.200   1.000  -1.400    4.4260               NaN      1.366664E+00
   4.200   1.000  -1.300    4.3960               NaN      1.016814E+00
   4.200   1.000  -1.200    4.3680               NaN      7.372738E-01
   4.200   1.000  -1.100    4.3400               NaN      5.182165E-01
   4.200   1.000  -1.000    4.3160               NaN      3.535157E-01
   4.200   1.000  -0.900    4.2940               NaN      2.322443E-01
   4.200   1.000  -0.800    4.2740               NaN      1.439371E-01
   4.200   1.000  -0.700    4.2560               NaN      8.381734E-02
   4.200   1.000  -0.600    4.2420               NaN      4.542800E-02
   4.200   1.000  -0.500    4.2280               NaN      2.157563E-02
   4.200   1.000  -0.400    4.2180               NaN      8.707480E-03
   4.200   1.000  -0.300    4.2100               NaN      2.745283E-03
   4.200   1.000  -0.200    4.2040               NaN      5.010006E-04
   4.200   1.000  -0.100    4.2000               NaN      3.915111E-05
   4.200   1.000   0.000    4.2000               NaN      5.302044E-06
   4.200   1.000   0.100    4.2000               NaN      3.915111E-05
   4.200   1.000   0.200    4.2040               NaN      5.010006E-04
   4.200   1.000   0.300    4.2100               NaN      2.745283E-03
   4.200   1.000   0.400    4.2180               NaN      8.707480E-03
   4.200   1.000   0.500    4.2280               NaN      2.157563E-02
   4.200   1.000   0.600    4.2420               NaN      4.542800E-02
   4.200   1.000   0.700    4.2560               NaN      8.381734E-02
   4.200   1.000   0.800    4.2740               NaN      1.439371E-01
   4.200   1.000   0.900    4.2940               NaN      2.322443E-01
   4.200   1.000   1.000    4.3160               NaN      3.535160E-01
   4.200   1.000   1.100    4.3400               NaN      5.182165E-01
   4.200   1.000   1.200    4.3680               NaN      7.372738E-01
   4.200   1.000   1.300    4.3960               NaN      1.016814E+00
   4.200   1.000   1.400    4.4260               NaN      1.366665E+00
   4.200   1.000   1.500    4.4580               NaN      1.797353E+00
   4.200   1.000   1.600    4.4940               NaN      2.335369E+00
   4.200   1.000   1.700    4.5300               NaN      2.978362E+00
   4.200   1.000   1.800    4.5680               NaN      3.744642E+00
   4.200   1.000   1.900    4.6080               NaN      4.648807E+00
   4.200   1.000   2.000    4.6500               NaN      5.710166E+00
   4.200   1.000   2.100    4.6940               NaN      6.950340E+00
   4.200   1.000   2.200    4.7400               NaN      8.388648E+00
   4.200   1.000   2.300    4.7880               NaN      1.004009E+01
   4.200   1.000   2.400    4.8360               NaN      1.191853E+01
   4.200   1.000   2.500    4.8860               NaN      1.405521E+01
   4.200   1.000   2.600    4.9380               NaN      1.647245E+01
   4.200   1.000   2.700    4.9920               NaN      1.920022E+01
   4.200   1.000   2.800    5.0460               NaN      2.226292E+01
   4.200   1.000   2.900    5.1020               NaN      2.568625E+01
   4.200   1.000   3.000    5.1600               NaN      2.952124E+01
   4.200   1.000   3.100    5.2200               NaN      3.380709E+01
   4.200   1.000   3.200    5.2800               NaN      3.854554E+01
   4.200   1.000   3.300    5.3400               NaN      4.378188E+01
   4.200   1.000   3.400    5.4020               NaN      4.960733E+01
   4.200   1.000   3.500    5.4660               NaN      5.606688E+01
   4.200   1.000   3.600    5.5300               NaN      6.319870E+01
   4.200   1.000   3.700    5.5960               NaN      7.113274E+01
   4.200   1.000   3.800    5.6620               NaN      7.993971E+01
   4.200   1.000   3.900    5.7300               NaN      8.978513E+01
   4.200   1.000   4.000    5.7980               NaN      1.008591E+02
   4.200   1.100  -4.000    5.7980               NaN      1.140991E+02
   4.200   1.100  -3.900    5.7300               NaN      1.016558E+02
   4.200   1.100  -3.800    5.6620               NaN      9.056667E+01
   4.200   1.100  -3.700    5.5960               NaN      8.063185E+01
   4.200   1.100  -3.600    5.5300               NaN      7.166958E+01
   4.200   1.100  -3.500    5.4660               NaN      6.360702E+01
   4.200   1.100  -3.400    5.4020               NaN      5.629674E+01
   4.200   1.100  -3.300    5.3400               NaN      4.969987E+01
   4.200   1.100  -3.200    5.2800               NaN      4.376814E+01
   4.200   1.100  -3.100    5.2200               NaN      3.839618E+01
   4.200   1.100  -3.000    5.1600               NaN      3.353348E+01
   4.200   1.100  -2.900    5.1020               NaN      2.918165E+01
   4.200   1.100  -2.800    5.0460               NaN      2.529659E+01
   4.200   1.100  -2.700    4.9920               NaN      2.181941E+01
   4.200   1.100  -2.600    4.9380               NaN      1.872161E+01
   4.200   1.100  -2.500    4.8860               NaN      1.597608E+01
   4.200   1.100  -2.400    4.8360               NaN      1.354865E+01
   4.200   1.100  -2.300    4.7880               NaN      1.141432E+01
   4.200   1.100  -2.200    4.7400               NaN      9.537103E+00
   4.200   1.100  -2.100    4.6940               NaN      7.901885E+00
   4.200   1.100  -2.000    4.6500               NaN      6.492076E+00
   4.200   1.100  -1.900    4.6080               NaN      5.285729E+00
   4.200   1.100  -1.800    4.5680               NaN      4.258025E+00
   4.200   1.100  -1.700    4.5300               NaN      3.386847E+00
   4.200   1.100  -1.600    4.4940               NaN      2.655697E+00
   4.200   1.100  -1.500    4.4580               NaN      2.043500E+00
   4.200   1.100  -1.400    4.4260               NaN      1.554089E+00
   4.200   1.100  -1.300    4.3960               NaN      1.156348E+00
   4.200   1.100  -1.200    4.3680               NaN      8.383977E-01
   4.200   1.100  -1.100    4.3400               NaN      5.891389E-01
   4.200   1.100  -1.000    4.3160               NaN      4.018715E-01
   4.200   1.100  -0.900    4.2940               NaN      2.640368E-01
   4.200   1.100  -0.800    4.2740               NaN      1.635669E-01
   4.200   1.100  -0.700    4.2560               NaN      9.521069E-02
   4.200   1.100  -0.600    4.2420               NaN      5.161435E-02
   4.200   1.100  -0.500    4.2280               NaN      2.449235E-02
   4.200   1.100  -0.400    4.2180               NaN      9.874302E-03
   4.200   1.100  -0.300    4.2100               NaN      3.112087E-03
   4.200   1.100  -0.200    4.2040               NaN      5.657786E-04
   4.200   1.100  -0.100    4.2000               NaN      4.425221E-05
   4.200   1.100   0.000    4.2000               NaN      5.832248E-06
   4.200   1.100   0.100    4.2000               NaN      4.425221E-05
   4.200   1.100   0.200    4.2040               NaN      5.657786E-04
   4.200   1.100   0.300    4.2100               NaN      3.112087E-03
   4.200   1.100   0.400    4.2180               NaN      9.874302E-03
   4.200   1.100   0.500    4.2280               NaN      2.449235E-02
   4.200   1.100   0.600    4.2420               NaN      5.161435E-02
   4.200   1.100   0.700    4.2560               NaN      9.521069E-02
   4.200   1.100   0.800    4.2740               NaN      1.635669E-01
   4.200   1.100   0.900    4.2940               NaN      2.640368E-01
   4.200   1.100   1.000    4.3160               NaN      4.018718E-01
   4.200   1.100   1.100    4.3400               NaN      5.891389E-01
   4.200   1.100   1.200    4.3680               NaN      8.383977E-01
