    A       B       C     b_limite       Volumen           Area Superficial
   2.300  -0.800   0.900    2.4680               NaN     -5.827719E-01
   2.300  -0.800   1.000    2.5060               NaN     -8.883919E-01
   2.300  -0.800   1.100    2.5480               NaN     -1.306260E+00
   2.300  -0.800   1.200    2.5940               NaN     -1.856722E+00
   2.300  -0.800   1.300    2.6400               NaN     -2.559190E+00
   2.300  -0.800   1.400    2.6920               NaN     -3.463047E+00
   2.300  -0.800   1.500    2.7440               NaN     -4.576811E+00
   2.300  -0.800   1.600    2.8000               NaN     -5.960680E+00
   2.300  -0.800   1.700    2.8600               NaN     -7.659032E+00
   2.300  -0.800   1.800    2.9200               NaN     -9.714788E+00
   2.300  -0.800   1.900    2.9820               NaN     -1.219563E+01
   2.300  -0.800   2.000    3.0460               NaN     -1.519897E+01
   2.300  -0.800   2.100    3.1140               NaN     -1.886375E+01
   2.300  -0.800   2.200    3.1820               NaN     -2.340447E+01
   2.300  -0.800   2.300    3.2520      1.002929E+01     -2.971167E+01
   2.300  -0.800   2.400    3.3240      1.396108E+01     -3.611530E+01
   2.300  -0.800   2.500    3.3960      1.826806E+01     -4.167838E+01
   2.300  -0.800   2.600    3.4700      2.296713E+01     -4.713490E+01
   2.300  -0.800   2.700    3.5460      2.807502E+01     -5.262221E+01
   2.300  -0.800   2.800    3.6220      3.360849E+01     -5.817720E+01
   2.300  -0.800   2.900    3.7000      3.958420E+01     -6.385651E+01
   2.300  -0.800   3.000    3.7800      4.601882E+01     -6.968285E+01
   2.300  -0.700  -2.000    3.0460               NaN     -1.292913E+01
   2.300  -0.700  -1.900    2.9820               NaN     -1.036576E+01
   2.300  -0.700  -1.800    2.9200               NaN     -8.251648E+00
   2.300  -0.700  -1.700    2.8600               NaN     -6.502370E+00
   2.300  -0.700  -1.600    2.8000               NaN     -5.059061E+00
   2.300  -0.700  -1.500    2.7440               NaN     -3.883466E+00
   2.300  -0.700  -1.400    2.6920               NaN     -2.937266E+00
   2.300  -0.700  -1.300    2.6400               NaN     -2.170751E+00
   2.300  -0.700  -1.200    2.5940               NaN     -1.574368E+00
   2.300  -0.700  -1.100    2.5480               NaN     -1.107649E+00
   2.300  -0.700  -1.000    2.5060               NaN     -7.534460E-01
   2.300  -0.700  -0.900    2.4680               NaN     -4.941706E-01
   2.300  -0.700  -0.800    2.4340               NaN     -3.083426E-01
   2.300  -0.700  -0.700    2.4040               NaN     -1.814518E-01
   2.300  -0.700  -0.600    2.3760               NaN     -9.730899E-02
   2.300  -0.700  -0.500    2.3520               NaN     -4.677398E-02
   2.300  -0.700  -0.400    2.3340               NaN     -1.932498E-02
   2.300  -0.700  -0.300    2.3180               NaN     -5.926242E-03
   2.300  -0.700  -0.200    2.3080               NaN     -1.148951E-03
   2.300  -0.700  -0.100    2.3020               NaN     -7.442958E-05
   2.300  -0.700   0.000    2.2980               NaN      0.000000E+00
   2.300  -0.700   0.100    2.3020               NaN     -7.442958E-05
   2.300  -0.700   0.200    2.3080               NaN     -1.148951E-03
   2.300  -0.700   0.300    2.3180               NaN     -5.926242E-03
   2.300  -0.700   0.400    2.3340               NaN     -1.932498E-02
   2.300  -0.700   0.500    2.3520               NaN     -4.677410E-02
   2.300  -0.700   0.600    2.3760               NaN     -9.730899E-02
   2.300  -0.700   0.700    2.4040               NaN     -1.814518E-01
   2.300  -0.700   0.800    2.4340               NaN     -3.083427E-01
   2.300  -0.700   0.900    2.4680               NaN     -4.941707E-01
   2.300  -0.700   1.000    2.5060               NaN     -7.534460E-01
   2.300  -0.700   1.100    2.5480               NaN     -1.107649E+00
   2.300  -0.700   1.200    2.5940               NaN     -1.574368E+00
   2.300  -0.700   1.300    2.6400               NaN     -2.170752E+00
   2.300  -0.700   1.400    2.6920               NaN     -2.937266E+00
   2.300  -0.700   1.500    2.7440               NaN     -3.883466E+00
   2.300  -0.700   1.600    2.8000               NaN     -5.059061E+00
   2.300  -0.700   1.700    2.8600               NaN     -6.502370E+00
   2.300  -0.700   1.800    2.9200               NaN     -8.251650E+00
   2.300  -0.700   1.900    2.9820               NaN     -1.036576E+01
   2.300  -0.700   2.000    3.0460               NaN     -1.292913E+01
   2.300  -0.700   2.100    3.1140               NaN     -1.606349E+01
   2.300  -0.700   2.200    3.1820               NaN     -1.996271E+01
   2.300  -0.700   2.300    3.2520      7.678670E+00     -2.543423E+01
   2.300  -0.700   2.400    3.3240      1.068895E+01     -3.108923E+01
   2.300  -0.700   2.500    3.3960      1.398647E+01     -3.594478E+01
   2.300  -0.700   2.600    3.4700      1.758419E+01     -4.067769E+01
   2.300  -0.700   2.700    3.5460      2.149494E+01     -4.541630E+01
   2.300  -0.700   2.800    3.6220      2.573151E+01     -5.019953E+01
   2.300  -0.700   2.900    3.7000      3.030665E+01     -5.507668E+01
   2.300  -0.700   3.000    3.7800      3.523319E+01     -6.006906E+01
   2.300  -0.600  -2.000    3.0460               NaN     -1.078836E+01
   2.300  -0.600  -1.900    2.9820               NaN     -8.642128E+00
   2.300  -0.600  -1.800    2.9200               NaN     -6.874841E+00
   2.300  -0.600  -1.700    2.8600               NaN     -5.414761E+00
   2.300  -0.600  -1.600    2.8000               NaN     -4.211664E+00
   2.300  -0.600  -1.500    2.7440               NaN     -3.232093E+00
   2.300  -0.600  -1.400    2.6920               NaN     -2.443587E+00
   2.300  -0.600  -1.300    2.6400               NaN     -1.806030E+00
   2.300  -0.600  -1.200    2.5940               NaN     -1.309377E+00
   2.300  -0.600  -1.100    2.5480               NaN     -9.212505E-01
   2.300  -0.600  -1.000    2.5060               NaN     -6.267737E-01
   2.300  -0.600  -0.900    2.4680               NaN     -4.110191E-01
   2.300  -0.600  -0.800    2.4340               NaN     -2.564392E-01
   2.300  -0.600  -0.700    2.4040               NaN     -1.508253E-01
   2.300  -0.600  -0.600    2.3760               NaN     -8.093949E-02
   2.300  -0.600  -0.500    2.3520               NaN     -3.891458E-02
   2.300  -0.600  -0.400    2.3340               NaN     -1.606276E-02
   2.300  -0.600  -0.300    2.3180               NaN     -4.941191E-03
   2.300  -0.600  -0.200    2.3080               NaN     -9.599896E-04
   2.300  -0.600  -0.100    2.3020               NaN     -6.187330E-05
   2.300  -0.600   0.000    2.2980               NaN      0.000000E+00
   2.300  -0.600   0.100    2.3020               NaN     -6.187330E-05
   2.300  -0.600   0.200    2.3080               NaN     -9.599896E-04
   2.300  -0.600   0.300    2.3180               NaN     -4.941191E-03
   2.300  -0.600   0.400    2.3340               NaN     -1.606276E-02
   2.300  -0.600   0.500    2.3520               NaN     -3.891468E-02
   2.300  -0.600   0.600    2.3760               NaN     -8.093949E-02
   2.300  -0.600   0.700    2.4040               NaN     -1.508253E-01
   2.300  -0.600   0.800    2.4340               NaN     -2.564394E-01
   2.300  -0.600   0.900    2.4680               NaN     -4.110191E-01
   2.300  -0.600   1.000    2.5060               NaN     -6.267737E-01
   2.300  -0.600   1.100    2.5480               NaN     -9.212505E-01
   2.300  -0.600   1.200    2.5940               NaN     -1.309377E+00
   2.300  -0.600   1.300    2.6400               NaN     -1.806030E+00
   2.300  -0.600   1.400    2.6920               NaN     -2.443588E+00
   2.300  -0.600   1.500    2.7440               NaN     -3.232093E+00
   2.300  -0.600   1.600    2.8000               NaN     -4.211664E+00
   2.300  -0.600   1.700    2.8600               NaN     -5.414761E+00
   2.300  -0.600   1.800    2.9200               NaN     -6.874842E+00
   2.300  -0.600   1.900    2.9820               NaN     -8.642130E+00
   2.300  -0.600   2.000    3.0460               NaN     -1.078836E+01
   2.300  -0.600   2.100    3.1140               NaN     -1.341814E+01
   2.300  -0.600   2.200    3.1820               NaN     -1.670305E+01
   2.300  -0.600   2.300    3.2520      5.641472E+00     -2.135983E+01
   2.300  -0.600   2.400    3.3240      7.853097E+00     -2.624641E+01
   2.300  -0.600   2.500    3.3960      1.027579E+01     -3.039673E+01
   2.300  -0.600   2.600    3.4700      1.291900E+01     -3.441919E+01
   2.300  -0.600   2.700    3.5460      1.579219E+01     -3.843015E+01
   2.300  -0.600   2.800    3.6220      1.890478E+01     -4.246819E+01
   2.300  -0.600   2.900    3.7000      2.226612E+01     -4.657524E+01
   2.300  -0.600   3.000    3.7800      2.588559E+01     -5.077052E+01
   2.300  -0.500  -2.000    3.0460               NaN     -8.768028E+00
   2.300  -0.500  -1.900    2.9820               NaN     -7.017773E+00
   2.300  -0.500  -1.800    2.9200               NaN     -5.578807E+00
   2.300  -0.500  -1.700    2.8600               NaN     -4.391810E+00
   2.300  -0.500  -1.600    2.8000               NaN     -3.415048E+00
   2.300  -0.500  -1.500    2.7440               NaN     -2.620044E+00
   2.300  -0.500  -1.400    2.6920               NaN     -1.980008E+00
   2.300  -0.500  -1.300    2.6400               NaN     -1.463532E+00
   2.300  -0.500  -1.200    2.5940               NaN     -1.060665E+00
   2.300  -0.500  -1.100    2.5480               NaN     -7.463006E-01
   2.300  -0.500  -1.000    2.5060               NaN     -5.078539E-01
   2.300  -0.500  -0.900    2.4680               NaN     -3.329759E-01
   2.300  -0.500  -0.800    2.4340               NaN     -2.077305E-01
   2.300  -0.500  -0.700    2.4040               NaN     -1.221052E-01
   2.300  -0.500  -0.600    2.3760               NaN     -6.557505E-02
   2.300  -0.500  -0.500    2.3520               NaN     -3.153485E-02
   2.300  -0.500  -0.400    2.3340               NaN     -1.300363E-02
   2.300  -0.500  -0.300    2.3180               NaN     -4.013283E-03
   2.300  -0.500  -0.200    2.3080               NaN     -7.814328E-04
   2.300  -0.500  -0.100    2.3020               NaN     -5.008629E-05
   2.300  -0.500   0.000    2.2980               NaN      0.000000E+00
   2.300  -0.500   0.100    2.3020               NaN     -5.008629E-05
   2.300  -0.500   0.200    2.3080               NaN     -7.814328E-04
   2.300  -0.500   0.300    2.3180               NaN     -4.013283E-03
   2.300  -0.500   0.400    2.3340               NaN     -1.300363E-02
   2.300  -0.500   0.500    2.3520               NaN     -3.153494E-02
   2.300  -0.500   0.600    2.3760               NaN     -6.557505E-02
   2.300  -0.500   0.700    2.4040               NaN     -1.221052E-01
   2.300  -0.500   0.800    2.4340               NaN     -2.077306E-01
   2.300  -0.500   0.900    2.4680               NaN     -3.329759E-01
   2.300  -0.500   1.000    2.5060               NaN     -5.078539E-01
   2.300  -0.500   1.100    2.5480               NaN     -7.463006E-01
   2.300  -0.500   1.200    2.5940               NaN     -1.060665E+00
   2.300  -0.500   1.300    2.6400               NaN     -1.463533E+00
   2.300  -0.500   1.400    2.6920               NaN     -1.980008E+00
   2.300  -0.500   1.500    2.7440               NaN     -2.620044E+00
   2.300  -0.500   1.600    2.8000               NaN     -3.415048E+00
   2.300  -0.500   1.700    2.8600               NaN     -4.391810E+00
   2.300  -0.500   1.800    2.9200               NaN     -5.578808E+00
   2.300  -0.500   1.900    2.9820               NaN     -7.017775E+00
   2.300  -0.500   2.000    3.0460               NaN     -8.768028E+00
   2.300  -0.500   2.100    3.1140               NaN     -1.091704E+01
   2.300  -0.500   2.200    3.1820               NaN     -1.361239E+01
   2.300  -0.500   2.300    3.2520      3.917687E+00     -1.747161E+01
   2.300  -0.500   2.400    3.3240      5.453545E+00     -2.157181E+01
   2.300  -0.500   2.500    3.3960      7.135962E+00     -2.502008E+01
   2.300  -0.500   2.600    3.4700      8.971529E+00     -2.834509E+01
   2.300  -0.500   2.700    3.5460      1.096680E+01     -3.164851E+01
   2.300  -0.500   2.800    3.6220      1.312832E+01     -3.496645E+01
   2.300  -0.500   2.900    3.7000      1.546258E+01     -3.833333E+01
   2.300  -0.500   3.000    3.7800      1.797611E+01     -4.176592E+01
   2.300  -0.400  -2.000    3.0460               NaN     -6.857624E+00
   2.300  -0.400  -1.900    2.9820               NaN     -5.484179E+00
   2.300  -0.400  -1.800    2.9200               NaN     -4.356715E+00
   2.300  -0.400  -1.700    2.8600               NaN     -3.428092E+00
   2.300  -0.400  -1.600    2.8000               NaN     -2.664974E+00
   2.300  -0.400  -1.500    2.7440               NaN     -2.044047E+00
   2.300  -0.400  -1.400    2.6920               NaN     -1.544048E+00
   2.300  -0.400  -1.300    2.6400               NaN     -1.141421E+00
   2.300  -0.400  -1.200    2.5940               NaN     -8.269002E-01
   2.300  -0.400  -1.100    2.5480               NaN     -5.818580E-01
   2.300  -0.400  -1.000    2.5060               NaN     -3.960446E-01
   2.300  -0.400  -0.900    2.4680               NaN     -2.596195E-01
   2.300  -0.400  -0.800    2.4340               NaN     -1.619534E-01
   2.300  -0.400  -0.700    2.4040               NaN     -9.513724E-02
   2.300  -0.400  -0.600    2.3760               NaN     -5.113244E-02
   2.300  -0.400  -0.500    2.3520               NaN     -2.459473E-02
   2.300  -0.400  -0.400    2.3340               NaN     -1.013115E-02
   2.300  -0.400  -0.300    2.3180               NaN     -3.137404E-03
   2.300  -0.400  -0.200    2.3080               NaN     -6.122723E-04
   2.300  -0.400  -0.100    2.3020               NaN     -3.901244E-05
   2.300  -0.400   0.000    2.2980               NaN      0.000000E+00
   2.300  -0.400   0.100    2.3020               NaN     -3.901244E-05
   2.300  -0.400   0.200    2.3080               NaN     -6.122723E-04
   2.300  -0.400   0.300    2.3180               NaN     -3.137404E-03
   2.300  -0.400   0.400    2.3340               NaN     -1.013115E-02
   2.300  -0.400   0.500    2.3520               NaN     -2.459480E-02
   2.300  -0.400   0.600    2.3760               NaN     -5.113244E-02
   2.300  -0.400   0.700    2.4040               NaN     -9.513724E-02
   2.300  -0.400   0.800    2.4340               NaN     -1.619535E-01
   2.300  -0.400   0.900    2.4680               NaN     -2.596196E-01
   2.300  -0.400   1.000    2.5060               NaN     -3.960446E-01
   2.300  -0.400   1.100    2.5480               NaN     -5.818580E-01
   2.300  -0.400   1.200    2.5940               NaN     -8.269002E-01
   2.300  -0.400   1.300    2.6400               NaN     -1.141421E+00
   2.300  -0.400   1.400    2.6920               NaN     -1.544049E+00
   2.300  -0.400   1.500    2.7440               NaN     -2.044047E+00
   2.300  -0.400   1.600    2.8000               NaN     -2.664974E+00
   2.300  -0.400   1.700    2.8600               NaN     -3.428092E+00
   2.300  -0.400   1.800    2.9200               NaN     -4.356716E+00
   2.300  -0.400   1.900    2.9820               NaN     -5.484179E+00
   2.300  -0.400   2.000    3.0460               NaN     -6.857624E+00
   2.300  -0.400   2.100    3.1140               NaN     -8.547281E+00
   2.300  -0.400   2.200    3.1820               NaN     -1.067487E+01
   2.300  -0.400   2.300    3.2520      2.507322E+00     -1.374992E+01
   2.300  -0.400   2.400    3.3240      3.490270E+00     -1.704817E+01
   2.300  -0.400   2.500    3.3960      4.567015E+00     -1.979835E+01
   2.300  -0.400   2.600    3.4700      5.741782E+00     -2.243849E+01
   2.300  -0.400   2.700    3.5460      7.018754E+00     -2.505318E+01
   2.300  -0.400   2.800    3.6220      8.402123E+00     -2.767417E+01
   2.300  -0.400   2.900    3.7000      9.896049E+00     -3.032838E+01
   2.300  -0.400   3.000    3.7800      1.150471E+01     -3.302947E+01
   2.300  -0.300  -2.000    3.0460               NaN     -5.044172E+00
   2.300  -0.300  -1.900    2.9820               NaN     -4.030814E+00
   2.300  -0.300  -1.800    2.9200               NaN     -3.200102E+00
   2.300  -0.300  -1.700    2.8600               NaN     -2.516880E+00
   2.300  -0.300  -1.600    2.8000               NaN     -1.956163E+00
   2.300  -0.300  -1.500    2.7440               NaN     -1.500029E+00
   2.300  -0.300  -1.400    2.6920               NaN     -1.132618E+00
   2.300  -0.300  -1.300    2.6400               NaN     -8.373969E-01
   2.300  -0.300  -1.200    2.5940               NaN     -6.064132E-01
   2.300  -0.300  -1.100    2.5480               NaN     -4.267449E-01
   2.300  -0.300  -1.000    2.5060               NaN     -2.905412E-01
   2.300  -0.300  -0.900    2.4680               NaN     -1.904224E-01
   2.300  -0.300  -0.800    2.4340               NaN     -1.187785E-01
   2.300  -0.300  -0.700    2.4040               NaN     -6.972840E-02
   2.300  -0.300  -0.600    2.3760               NaN     -3.750748E-02
   2.300  -0.300  -0.500    2.3520               NaN     -1.804415E-02
   2.300  -0.300  -0.400    2.3340               NaN     -7.424762E-03
   2.300  -0.300  -0.300    2.3180               NaN     -2.307205E-03
   2.300  -0.300  -0.200    2.3080               NaN     -4.512637E-04
   2.300  -0.300  -0.100    2.3020               NaN     -2.858166E-05
   2.300  -0.300   0.000    2.2980               NaN      0.000000E+00
   2.300  -0.300   0.100    2.3020               NaN     -2.858166E-05
   2.300  -0.300   0.200    2.3080               NaN     -4.512637E-04
   2.300  -0.300   0.300    2.3180               NaN     -2.307205E-03
   2.300  -0.300   0.400    2.3340               NaN     -7.424762E-03
   2.300  -0.300   0.500    2.3520               NaN     -1.804420E-02
   2.300  -0.300   0.600    2.3760               NaN     -3.750748E-02
   2.300  -0.300   0.700    2.4040               NaN     -6.972840E-02
   2.300  -0.300   0.800    2.4340               NaN     -1.187786E-01
   2.300  -0.300   0.900    2.4680               NaN     -1.904224E-01
   2.300  -0.300   1.000    2.5060               NaN     -2.905412E-01
   2.300  -0.300   1.100    2.5480               NaN     -4.267449E-01
   2.300  -0.300   1.200    2.5940               NaN     -6.064132E-01
   2.300  -0.300   1.300    2.6400               NaN     -8.373971E-01
   2.300  -0.300   1.400    2.6920               NaN     -1.132618E+00
   2.300  -0.300   1.500    2.7440               NaN     -1.500029E+00
   2.300  -0.300   1.600    2.8000               NaN     -1.956163E+00
   2.300  -0.300   1.700    2.8600               NaN     -2.516880E+00
   2.300  -0.300   1.800    2.9200               NaN     -3.200103E+00
   2.300  -0.300   1.900    2.9820               NaN     -4.030815E+00
   2.300  -0.300   2.000    3.0460               NaN     -5.044172E+00
   2.300  -0.300   2.100    3.1140               NaN     -6.293045E+00
   2.300  -0.300   2.200    3.1820               NaN     -7.871353E+00
   2.300  -0.300   2.300    3.2520      1.410368E+00     -1.017163E+01
   2.300  -0.300   2.400    3.3240      1.963274E+00     -1.265545E+01
   2.300  -0.300   2.500    3.3960      2.568948E+00     -1.471199E+01
   2.300  -0.300   2.600    3.4700      3.229751E+00     -1.667909E+01
   2.300  -0.300   2.700    3.5460      3.948047E+00     -1.862204E+01
   2.300  -0.300   2.800    3.6220      4.726195E+00     -2.056660E+01
   2.300  -0.300   2.900    3.7000      5.566530E+00     -2.253231E+01
   2.300  -0.300   3.000    3.7800      6.471397E+00     -2.452966E+01
   2.300  -0.200  -2.000    3.0460               NaN     -3.311459E+00
   2.300  -0.200  -1.900    2.9820               NaN     -2.644444E+00
   2.300  -0.200  -1.800    2.9200               NaN     -2.098279E+00
   2.300  -0.200  -1.700    2.8600               NaN     -1.649666E+00
   2.300  -0.200  -1.600    2.8000               NaN     -1.281932E+00
   2.300  -0.200  -1.500    2.7440               NaN     -9.828200E-01
   2.300  -0.200  -1.400    2.6920               NaN     -7.417917E-01
   2.300  -0.200  -1.300    2.6400               NaN     -5.485411E-01
   2.300  -0.200  -1.200    2.5940               NaN     -3.970829E-01
   2.300  -0.200  -1.100    2.5480               NaN     -2.794639E-01
   2.300  -0.200  -1.000    2.5060               NaN     -1.903205E-01
   2.300  -0.200  -0.900    2.4680               NaN     -1.247131E-01
   2.300  -0.200  -0.800    2.4340               NaN     -7.778651E-02
   2.300  -0.200  -0.700    2.4040               NaN     -4.563274E-02
   2.300  -0.200  -0.600    2.3760               NaN     -2.456750E-02
   2.300  -0.200  -0.500    2.3520               NaN     -1.181956E-02
   2.300  -0.200  -0.400    2.3340               NaN     -4.858301E-03
   2.300  -0.200  -0.300    2.3180               NaN     -1.514726E-03
   2.300  -0.200  -0.200    2.3080               NaN     -2.968670E-04
   2.300  -0.200  -0.100    2.3020               NaN     -1.870013E-05
   2.300  -0.200   0.000    2.2980               NaN      0.000000E+00
   2.300  -0.200   0.100    2.3020               NaN     -1.870013E-05
   2.300  -0.200   0.200    2.3080               NaN     -2.968670E-04
   2.300  -0.200   0.300    2.3180               NaN     -1.514726E-03
   2.300  -0.200   0.400    2.3340               NaN     -4.858301E-03
   2.300  -0.200   0.500    2.3520               NaN     -1.181960E-02
   2.300  -0.200   0.600    2.3760               NaN     -2.456750E-02
   2.300  -0.200   0.700    2.4040               NaN     -4.563274E-02
   2.300  -0.200   0.800    2.4340               NaN     -7.778655E-02
   2.300  -0.200   0.900    2.4680               NaN     -1.247131E-01
   2.300  -0.200   1.000    2.5060               NaN     -1.903205E-01
   2.300  -0.200   1.100    2.5480               NaN     -2.794639E-01
   2.300  -0.200   1.200    2.5940               NaN     -3.970829E-01
   2.300  -0.200   1.300    2.6400               NaN     -5.485412E-01
   2.300  -0.200   1.400    2.6920               NaN     -7.417920E-01
   2.300  -0.200   1.500    2.7440               NaN     -9.828200E-01
   2.300  -0.200   1.600    2.8000               NaN     -1.281932E+00
   2.300  -0.200   1.700    2.8600               NaN     -1.649666E+00
   2.300  -0.200   1.800    2.9200               NaN     -2.098280E+00
   2.300  -0.200   1.900    2.9820               NaN     -2.644444E+00
   2.300  -0.200   2.000    3.0460               NaN     -3.311459E+00
   2.300  -0.200   2.100    3.1140               NaN     -4.134685E+00
   2.300  -0.200   2.200    3.1820               NaN     -5.178298E+00
   2.300  -0.200   2.300    3.2520      6.268305E-01     -6.709678E+00
   2.300  -0.200   2.400    3.3240      8.725673E-01     -8.369967E+00
   2.300  -0.200   2.500    3.3960      1.141754E+00     -9.737447E+00
   2.300  -0.200   2.600    3.4700      1.435445E+00     -1.104184E+01
   2.300  -0.200   2.700    3.5460      1.754688E+00     -1.232757E+01
   2.300  -0.200   2.800    3.6220      2.100531E+00     -1.361293E+01
   2.300  -0.200   2.900    3.7000      2.474011E+00     -1.491045E+01
   2.300  -0.200   3.000    3.7800      2.876176E+00     -1.622716E+01
   2.300  -0.100  -2.000    3.0460               NaN     -1.638918E+00
   2.300  -0.100  -1.900    2.9820               NaN     -1.308167E+00
   2.300  -0.100  -1.800    2.9200               NaN     -1.037552E+00
   2.300  -0.100  -1.700    2.8600               NaN     -8.154996E-01
   2.300  -0.100  -1.600    2.8000               NaN     -6.336585E-01
   2.300  -0.100  -1.500    2.7440               NaN     -4.857439E-01
   2.300  -0.100  -1.400    2.6920               NaN     -3.664903E-01
   2.300  -0.100  -1.300    2.6400               NaN     -2.710724E-01
   2.300  -0.100  -1.200    2.5940               NaN     -1.961602E-01
   2.300  -0.100  -1.100    2.5480               NaN     -1.380715E-01
   2.300  -0.100  -1.000    2.5060               NaN     -9.405588E-02
   2.300  -0.100  -0.900    2.4680               NaN     -6.162118E-02
   2.300  -0.100  -0.800    2.4340               NaN     -3.843325E-02
   2.300  -0.100  -0.700    2.4040               NaN     -2.253107E-02
   2.300  -0.100  -0.600    2.3760               NaN     -1.214054E-02
   2.300  -0.100  -0.500    2.3520               NaN     -5.839544E-03
   2.300  -0.100  -0.400    2.3340               NaN     -2.398063E-03
   2.300  -0.100  -0.300    2.3180               NaN     -7.498894E-04
   2.300  -0.100  -0.200    2.3080               NaN     -1.471930E-04
   2.300  -0.100  -0.100    2.3020               NaN     -9.234951E-06
   2.300  -0.100   0.000    2.2980               NaN      0.000000E+00
   2.300  -0.100   0.100    2.3020               NaN     -9.234951E-06
   2.300  -0.100   0.200    2.3080               NaN     -1.471930E-04
   2.300  -0.100   0.300    2.3180               NaN     -7.498894E-04
   2.300  -0.100   0.400    2.3340               NaN     -2.398063E-03
   2.300  -0.100   0.500    2.3520               NaN     -5.839563E-03
   2.300  -0.100   0.600    2.3760               NaN     -1.214054E-02
   2.300  -0.100   0.700    2.4040               NaN     -2.253107E-02
   2.300  -0.100   0.800    2.4340               NaN     -3.843327E-02
   2.300  -0.100   0.900    2.4680               NaN     -6.162119E-02
   2.300  -0.100   1.000    2.5060               NaN     -9.405588E-02
   2.300  -0.100   1.100    2.5480               NaN     -1.380715E-01
   2.300  -0.100   1.200    2.5940               NaN     -1.961602E-01
   2.300  -0.100   1.300    2.6400               NaN     -2.710726E-01
   2.300  -0.100   1.400    2.6920               NaN     -3.664904E-01
   2.300  -0.100   1.500    2.7440               NaN     -4.857439E-01
   2.300  -0.100   1.600    2.8000               NaN     -6.336585E-01
   2.300  -0.100   1.700    2.8600               NaN     -8.154996E-01
   2.300  -0.100   1.800    2.9200               NaN     -1.037552E+00
   2.300  -0.100   1.900    2.9820               NaN     -1.308168E+00
   2.300  -0.100   2.000    3.0460               NaN     -1.638918E+00
   2.300  -0.100   2.100    3.1140               NaN     -2.047502E+00
   2.300  -0.100   2.200    3.1820               NaN     -2.566643E+00
   2.300  -0.100   2.300    3.2520      1.567076E-01     -3.331945E+00
   2.300  -0.100   2.400    3.3240      2.181417E-01     -4.163210E+00
   2.300  -0.100   2.500    3.3960      2.854383E-01     -4.845682E+00
   2.300  -0.100   2.600    3.4700      3.588612E-01     -5.495503E+00
   2.300  -0.100   2.700    3.5460      4.386719E-01     -6.135159E+00
   2.300  -0.100   2.800    3.6220      5.251325E-01     -6.774239E+00
   2.300  -0.100   2.900    3.7000      6.185027E-01     -7.418712E+00
   2.300  -0.100   3.000    3.7800      7.190439E-01     -8.072107E+00
   2.300   0.000  -2.000    3.0460               NaN      4.866272E-07
   2.300   0.000  -1.900    2.9820               NaN      3.883480E-07
   2.300   0.000  -1.800    2.9200               NaN      3.079549E-07
   2.300   0.000  -1.700    2.8600               NaN      2.420221E-07
   2.300   0.000  -1.600    2.8000               NaN      1.880558E-07
   2.300   0.000  -1.500    2.7440               NaN      1.441519E-07
   2.300   0.000  -1.400    2.6920               NaN      1.087393E-07
   2.300   0.000  -1.300    2.6400               NaN      8.044255E-08
   2.300   0.000  -1.200    2.5940               NaN      5.820125E-08
   2.300   0.000  -1.100    2.5480               NaN      4.096844E-08
   2.300   0.000  -1.000    2.5060               NaN      2.791330E-08
   2.300   0.000  -0.900    2.4680               NaN      1.828526E-08
   2.300   0.000  -0.800    2.4340               NaN      1.140469E-08
   2.300   0.000  -0.700    2.4040               NaN      6.682744E-09
   2.300   0.000  -0.600    2.3760               NaN      3.602937E-09
   2.300   0.000  -0.500    2.3520               NaN      1.731998E-09
   2.300   0.000  -0.400    2.3340               NaN      7.110383E-10
   2.300   0.000  -0.300    2.3180               NaN      2.227120E-10
   2.300   0.000  -0.200    2.3080               NaN      4.374098E-11
   2.300   0.000  -0.100    2.3020               NaN      2.740237E-12
   2.300   0.000   0.000    2.2980               NaN      0.000000E+00
   2.300   0.000   0.100    2.3020               NaN      2.740237E-12
   2.300   0.000   0.200    2.3080               NaN      4.374098E-11
   2.300   0.000   0.300    2.3180               NaN      2.227120E-10
   2.300   0.000   0.400    2.3340               NaN      7.110383E-10
   2.300   0.000   0.500    2.3520               NaN      1.732004E-09
   2.300   0.000   0.600    2.3760               NaN      3.602937E-09
   2.300   0.000   0.700    2.4040               NaN      6.682744E-09
   2.300   0.000   0.800    2.4340               NaN      1.140470E-08
   2.300   0.000   0.900    2.4680               NaN      1.828526E-08
   2.300   0.000   1.000    2.5060               NaN      2.791330E-08
   2.300   0.000   1.100    2.5480               NaN      4.096844E-08
   2.300   0.000   1.200    2.5940               NaN      5.820125E-08
   2.300   0.000   1.300    2.6400               NaN      8.044258E-08
   2.300   0.000   1.400    2.6920               NaN      1.087393E-07
   2.300   0.000   1.500    2.7440               NaN      1.441519E-07
   2.300   0.000   1.600    2.8000               NaN      1.880558E-07
   2.300   0.000   1.700    2.8600               NaN      2.420221E-07
   2.300   0.000   1.800    2.9200               NaN      3.079550E-07
   2.300   0.000   1.900    2.9820               NaN      3.883481E-07
   2.300   0.000   2.000    3.0460               NaN      4.866272E-07
   2.300   0.000   2.100    3.1140               NaN      6.080690E-07
   2.300   0.000   2.200    3.1820               NaN      7.625101E-07
   2.300   0.000   2.300    3.2520      1.391842E-14      9.905789E-07
   2.300   0.000   2.400    3.3240      1.937489E-14      1.238396E-06
   2.300   0.000   2.500    3.3960      2.535203E-14      1.441650E-06
   2.300   0.000   2.600    3.4700      3.187328E-14      1.635054E-06
